"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U860","2019-09-19 00:00:00","5.000","9.000","0.700","25.100","0.670","1012.600","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.000",""
"C0UA50","2019-09-19 00:00:00","808.000","305.000","4.800","17.900","0.990","923.400","-99.000","2.000","10.900","295.000","","24.300","","17.500",""
"C0T960","2019-09-19 00:00:00","120.000","200.000","0.600","24.000","0.850","997.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","20.600",""
"C0SA80","2019-09-19 00:00:00","136.000","254.000","0.400","23.700","0.930","994.500","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","21.600",""
"C0E780","2019-09-19 00:00:00","160.000","334.000","1.000","23.900","0.690","991.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","23.800",""
"C0F9X0","2019-09-19 00:00:00","166.000","46.000","3.900","24.300","0.670","990.800","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","24.200",""
"C0F0D0","2019-09-19 00:00:00","3171.000","110.000","2.100","11.100","0.590","698.100","-99.000","0.000","-99.000","-99.000","-99.000","18.400","","5.300",""
"C0S730","2019-09-19 00:00:00","110.000","25.000","17.200","25.900","0.770","996.000","-99.000","0.000","24.400","31.000","","27.900","","25.900",""
"C0T790","2019-09-19 00:00:00","2830.000","119.000","1.100","11.100","0.440","727.200","-99.000","0.000","-99.000","-99.000","-99.000","20.200","","8.700",""
"C0M830","2019-09-19 00:00:00","540.000","0.000","0.000","23.200","0.990","950.400","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","21.700",""
"C0V750","2019-09-19 00:00:00","50.000","40.000","1.800","26.600","0.900","1003.900","-99.000","2.500","-99.000","-99.000","-99.000","33.100","","25.400",""
"C0K530","2019-09-19 00:00:00","12.000","30.000","4.500","25.400","0.620","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","25.400",""
"C0G850","2019-09-19 00:00:00","62.000","358.000","1.000","27.200","0.650","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","25.600",""
"C0M780","2019-09-19 00:00:00","30.000","32.000","1.000","25.100","0.680","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","23.700",""
"C0K510","2019-09-19 00:00:00","10.000","7.000","2.600","25.200","0.660","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.500",""
"C0D650","2019-09-19 00:00:00","97.000","72.000","3.400","24.300","0.700","1001.500","-99.000","1.500","-99.000","-99.000","-99.000","27.900","","23.700",""
"C0A9A0","2019-09-19 00:00:00","24.000","28.000","1.600","25.500","0.670","1010.400","-99.000","3.500","-99.000","-99.000","-99.000","28.900","","24.900",""
"C0X190","2019-09-19 00:00:00","10.000","6.000","2.200","25.800","0.760","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","24.900",""
"C0O830","2019-09-19 00:00:00","127.000","0.000","0.000","25.100","1.000","994.800","-99.000","0.500","-99.000","-99.000","-99.000","32.600","","24.100",""
"C0S760","2019-09-19 00:00:00","1621.000","359.000","1.000","15.300","1.000","838.300","-99.000","0.000","-99.000","-99.000","-99.000","19.400","","14.000",""
"C0X160","2019-09-19 00:00:00","26.000","13.000","1.300","26.500","0.710","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.200",""
"C0S840","2019-09-19 00:00:00","22.000","48.000","1.900","27.200","0.780","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","22.800",""
"C0H9A0","2019-09-19 00:00:00","1595.000","284.000","0.800","17.300","0.990","844.400","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","14.800",""
"C0Z300","2019-09-19 00:00:00","182.000","14.000","2.000","24.500","0.890","991.700","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","21.100",""
"C0G730","2019-09-19 00:00:00","27.000","23.000","4.600","24.700","0.690","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","24.700",""
"C0V730","2019-09-19 00:00:00","33.000","22.000","0.900","27.800","0.970","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","26.300",""
"C0SA00","2019-09-19 00:00:00","466.000","311.000","1.100","21.500","0.950","957.900","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","20.200",""
"C0S900","2019-09-19 00:00:00","27.000","344.000","10.100","27.700","0.720","1006.200","-99.000","0.000","24.100","349.000","","28.700","","27.700",""
"C0C480","2019-09-19 00:00:00","105.000","0.000","0.200","24.600","0.700","1000.900","-99.000","4.000","-99.000","-99.000","-99.000","29.600","","24.100",""
"C0V720","2019-09-19 00:00:00","15.000","293.000","0.900","29.300","0.760","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.900",""
"C0UA60","2019-09-19 00:00:00","566.000","336.000","3.900","21.500","0.640","949.000","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","19.900",""
"C0A980","2019-09-19 00:00:00","11.000","0.000","0.100","25.200","0.660","1012.400","-99.000","4.000","-99.000","-99.000","-99.000","29.500","","24.400",""
"C0C670","2019-09-19 00:00:00","250.000","47.000","2.000","22.500","0.760","984.800","-99.000","3.000","-99.000","-99.000","-99.000","26.900","","21.600",""
"C0K550","2019-09-19 00:00:00","15.000","360.000","2.400","25.200","0.680","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.300",""
"C0R350","2019-09-19 00:00:00","35.000","35.000","4.900","27.100","0.750","1004.500","-99.000","0.000","11.400","44.000","","30.500","","25.200",""
"C0T9F0","2019-09-19 00:00:00","251.000","124.000","0.700","23.500","0.660","982.400","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","22.600",""
"C0D390","2019-09-19 00:00:00","146.000","0.000","0.000","23.500","0.720","994.500","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","23.300",""
"C0S950","2019-09-19 00:00:00","415.000","40.000","1.300","22.600","0.860","963.400","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","21.900",""
"C0A880","2019-09-19 00:00:00","6.000","360.000","1.900","24.800","0.720","1010.400","-99.000","5.000","-99.000","-99.000","-99.000","28.000","","23.000",""
"C0I530","2019-09-19 00:00:00","3014.000","118.000","3.200","10.500","0.470","702.100","-99.000","0.000","-99.000","-99.000","-99.000","17.900","","8.100",""
"C0M670","2019-09-19 00:00:00","43.000","13.000","1.200","25.700","0.690","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.200",""
"C0Z061","2019-09-19 00:00:00","174.000","346.000","0.500","24.700","0.740","994.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","20.800",""
"C0M730","2019-09-19 00:00:00","40.000","349.000","0.300","25.400","0.990","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.500",""
"C0U750","2019-09-19 00:00:00","398.000","23.000","6.300","21.800","0.830","967.500","-99.000","1.000","11.900","15.000","","24.000","","21.100",""
"C0A650","2019-09-19 00:00:00","287.000","203.000","0.500","21.200","0.960","980.700","-99.000","11.000","-99.000","-99.000","-99.000","24.800","","21.200",""
"C0K400","2019-09-19 00:00:00","65.000","335.000","1.400","25.500","0.730","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.000",""
"C0I370","2019-09-19 00:00:00","671.000","0.000","0.200","22.300","0.930","935.700","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","21.000",""
"C0S750","2019-09-19 00:00:00","2280.000","316.000","0.500","11.400","1.000","773.000","-99.000","0.000","-99.000","-99.000","-99.000","23.100","","10.700",""
"C0R650","2019-09-19 00:00:00","29.000","86.000","1.200","27.100","0.830","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.000",""
"C0E740","2019-09-19 00:00:00","27.000","54.000","2.800","25.000","0.690","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.800",""
"C0AI20","2019-09-19 00:00:00","25.000","43.000","9.100","25.800","0.710","1009.600","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.100",""
"C0E550","2019-09-19 00:00:00","84.000","58.000","3.600","24.500","0.680","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","24.500",""
"C0X060","2019-09-19 00:00:00","19.000","355.000","1.900","25.100","0.730","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","23.300",""
"C1R320","2019-09-19 00:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R510","2019-09-19 00:00:00","31.000","114.000","0.900","27.400","0.810","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.000",""
"C0AC60","2019-09-19 00:00:00","55.000","93.000","0.400","24.400","0.730","1006.700","-99.000","1.000","-99.000","-99.000","-99.000","30.300","","24.200",""
"C0UA70","2019-09-19 00:00:00","547.000","21.000","4.100","20.200","0.990","952.200","-99.000","1.000","-99.000","-99.000","-99.000","23.800","","20.100",""
"C0G740","2019-09-19 00:00:00","24.000","23.000","3.800","25.300","0.640","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","25.300",""
"C0F9N0","2019-09-19 00:00:00","75.000","41.000","1.500","27.000","0.620","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.400",""
"C0E430","2019-09-19 00:00:00","258.000","0.000","0.000","21.700","0.850","985.300","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","21.700",""
"C0O990","2019-09-19 00:00:00","18.000","3.000","0.800","25.700","0.780","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.300",""
"CM0010","2019-09-19 00:00:00","68.000","96.000","0.500","24.900","-99.000","1005.600","-99.000","4.000","-99.000","-99.000","-99.000","27.400","","24.000",""
"C0K500","2019-09-19 00:00:00","12.000","19.000","3.400","24.900","0.680","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.300",""
"C0X260","2019-09-19 00:00:00","39.000","38.000","1.500","25.200","0.770","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","23.600",""
"C0ACA0","2019-09-19 00:00:00","25.000","49.000","2.200","25.600","0.620","1009.100","-99.000","0.500","-99.000","-99.000","-99.000","29.300","","24.600",""
"C0X180","2019-09-19 00:00:00","62.000","0.000","0.100","25.100","0.850","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","23.400",""
"C0F930","2019-09-19 00:00:00","100.000","42.000","0.800","25.700","0.710","997.900","-99.000","0.000","6.200","248.000","","32.200","","25.200",""
"C0I010","2019-09-19 00:00:00","1562.000","0.000","0.000","17.300","0.950","846.900","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","15.700",""
"C0R190","2019-09-19 00:00:00","32.000","33.000","0.300","25.600","0.950","1004.300","-99.000","1.000","-99.000","-99.000","-99.000","32.400","","24.300",""
"C0E420","2019-09-19 00:00:00","19.000","39.000","3.300","24.300","0.690","1007.600","-99.000","0.500","-99.000","-99.000","-99.000","29.800","","24.100",""
"C0W160","2019-09-19 00:00:00","49.000","58.000","21.400","26.600","0.620","1002.200","-99.000","0.000","28.300","57.000","","27.500","","26.600",""
"C0I460","2019-09-19 00:00:00","110.000","72.000","0.600","26.400","0.690","996.300","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","23.900",""
"C0A9F0","2019-09-19 00:00:00","35.000","81.000","0.600","25.500","0.670","1009.700","-99.000","2.000","-99.000","-99.000","-99.000","29.100","","25.000",""
"C0F9A0","2019-09-19 00:00:00","425.000","43.000","0.600","22.400","0.810","960.900","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","21.900",""
"C0O950","2019-09-19 00:00:00","4.000","341.000","1.500","25.500","0.720","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.500",""
"C0M760","2019-09-19 00:00:00","40.000","352.000","1.000","25.600","0.720","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.600",""
"C0AH70","2019-09-19 00:00:00","34.000","72.000","1.000","25.900","0.590","1009.500","-99.000","2.500","-99.000","-99.000","-99.000","29.000","","24.700",""
"C0V250","2019-09-19 00:00:00","298.000","269.000","0.700","23.800","0.980","976.100","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","22.400",""
"C0U980","2019-09-19 00:00:00","573.000","348.000","2.600","19.800","0.900","950.200","-99.000","15.000","-99.000","-99.000","-99.000","25.000","","19.600",""
"C0S740","2019-09-19 00:00:00","289.000","45.000","3.200","23.400","0.830","978.800","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","20.500",""
"C0A940","2019-09-19 00:00:00","49.000","47.000","1.400","25.200","0.720","1008.100","-99.000","3.000","-99.000","-99.000","-99.000","28.500","","24.500",""
"C0A920","2019-09-19 00:00:00","196.000","44.000","2.400","23.700","0.940","990.400","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","23.300",""
"C0T870","2019-09-19 00:00:00","135.000","0.000","0.100","23.200","0.890","995.400","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","19.700",""
"C0O930","2019-09-19 00:00:00","69.000","0.000","0.000","24.300","1.000","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","23.000",""
"C0AI40","2019-09-19 00:00:00","37.000","17.000","1.700","26.000","0.600","1009.100","-99.000","3.000","8.200","354.000","","28.900","","24.400",""
"C0C460","2019-09-19 00:00:00","482.000","149.000","0.300","21.000","0.750","959.800","-99.000","2.500","-99.000","-99.000","-99.000","24.900","","19.400",""
"C0E520","2019-09-19 00:00:00","320.000","176.000","0.700","22.200","0.750","974.300","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","20.400",""
"C0T9D0","2019-09-19 00:00:00","7.000","50.000","3.500","28.300","0.530","1010.900","-99.000","0.000","10.300","50.000","","34.500","","26.200",""
"C0I390","2019-09-19 00:00:00","1184.000","75.000","0.400","19.700","0.920","884.100","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","16.000",""
"C0B020","2019-09-19 00:00:00","86.000","10.000","6.100","25.600","0.950","1001.400","-99.000","1.000","-99.000","-99.000","-99.000","27.100","","24.500",""
"CM0170","2019-09-19 00:00:00","106.000","238.000","0.600","24.000","0.790","997.600","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","22.800",""
"C0F860","2019-09-19 00:00:00","2215.000","87.000","0.500","11.700","1.000","780.800","-99.000","0.000","-99.000","-99.000","-99.000","22.700","","11.100",""
"C0U890","2019-09-19 00:00:00","116.000","256.000","1.700","22.500","0.990","1001.500","-99.000","2.000","-99.000","-99.000","-99.000","28.900","","22.300",""
"C0G800","2019-09-19 00:00:00","15.000","38.000","6.800","24.900","0.670","1006.800","-99.000","0.000","12.400","35.000","","30.200","","24.900",""
"C0F850","2019-09-19 00:00:00","379.000","0.000","0.200","22.500","0.720","966.300","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","21.300",""
"C0AH50","2019-09-19 00:00:00","275.000","34.000","3.900","23.600","0.980","981.900","-99.000","5.000","-99.000","-99.000","-99.000","26.500","","22.400",""
"C0Z160","2019-09-19 00:00:00","124.000","203.000","1.100","25.400","0.660","998.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","18.900",""
"C0R540","2019-09-19 00:00:00","17.000","80.000","1.100","27.600","0.780","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.700",""
"C0K480","2019-09-19 00:00:00","56.000","2.000","2.900","24.600","0.690","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","23.500",""
"C0H890","2019-09-19 00:00:00","440.000","300.000","0.500","24.200","0.860","959.200","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","22.800",""
"C0S770","2019-09-19 00:00:00","375.000","101.000","0.700","23.200","0.860","968.000","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","21.500",""
"C0X230","2019-09-19 00:00:00","29.000","357.000","2.000","24.900","0.720","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.300",""
"C0S890","2019-09-19 00:00:00","238.000","18.000","2.800","24.400","0.800","986.300","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","21.000",""
"C0G840","2019-09-19 00:00:00","32.000","10.000","0.700","24.900","0.670","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.800",""
"C0V710","2019-09-19 00:00:00","34.000","28.000","1.800","28.700","0.710","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","27.000",""
"C0X140","2019-09-19 00:00:00","17.000","0.000","0.200","26.100","0.710","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.600",""
"C0C680","2019-09-19 00:00:00","228.000","30.000","2.200","23.300","0.710","985.400","-99.000","2.000","-99.000","-99.000","-99.000","26.900","","22.800",""
"C0V630","2019-09-19 00:00:00","19.000","22.000","0.600","26.300","0.680","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.200",""
"C0U910","2019-09-19 00:00:00","17.000","305.000","3.000","25.500","0.630","1011.200","-99.000","0.500","-99.000","-99.000","-99.000","29.400","","24.200",""
